invoice_date,product,region,retailer,sales_method,state,price_per_unit,total,units_sold
"June 28, 2021",Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,60,750,13
"June 29, 2021",Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,65,"1,625",25
"June 30, 2021",Men's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,"2,500",50
"July 1, 2021",Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,45,"1,125",25
"July 2, 2021",Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,40,800,20
"July 3, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,40,700,18
"July 4, 2021",Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,50,875,18
"July 5, 2021",Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,55,"1,925",35
"July 6, 2021",Men's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,"2,875",58
"July 7, 2021",Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,45,"1,463",33
"July 8, 2021",Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,40,"1,000",25
"July 9, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,40,800,20
"July 10, 2021",Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,50,"1,125",23
"July 11, 2021",Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,55,"2,200",40
"July 12, 2021",Men's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,"2,750",55
"July 13, 2021",Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,45,"1,463",33
"July 14, 2021",Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,40,"1,000",25
"July 15, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,40,900,23
"July 16, 2021",Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,50,"1,000",20
"July 17, 2021",Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,55,"2,063",38
"July 18, 2021",Men's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,"2,500",50
"July 19, 2021",Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,45,"1,350",30
"July 20, 2021",Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,40,800,20
"July 21, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,40,700,18
"July 22, 2021",Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,50,875,18
"July 23, 2021",Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,55,"1,375",25
"July 24, 2021",Men's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,60,"2,550",43
"July 25, 2021",Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,"1,250",25
"July 26, 2021",Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,750,15
"July 27, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,625,13
"July 28, 2021",Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,60,750,13
"July 29, 2021",Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,65,"1,625",25
"July 30, 2021",Men's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,60,"2,400",40
"July 31, 2021",Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,"1,250",25
"August 1, 2021",Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,975,20
"August 2, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,875,18
"August 3, 2021",Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,60,900,15
"August 4, 2021",Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,65,"1,625",25
"August 5, 2021",Men's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,60,"3,000",50
"August 6, 2021",Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,"1,500",30
"August 7, 2021",Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,"1,250",25
"August 8, 2021",Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,"1,000",20
"August 9, 2021",Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,60,"1,200",20
"August 10, 2021",Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,65,"1,950",30
"August 11, 2021",Men's Street Footwear,Midwest,Sports Direct,Outlet,Illinois,20,"1,450",73
"August 12, 2021",Men's Athletic Footwear,Midwest,Sports Direct,Outlet,Illinois,30,"2,175",73
"August 13, 2021",Women's Street Footwear,Midwest,Sports Direct,Outlet,Illinois,30,"1,575",53
"August 14, 2021",Women's Athletic Footwear,Midwest,Sports Direct,Outlet,Illinois,35,"1,838",53
"August 15, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,40,"1,500",38
"August 16, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,35,"1,838",53
"August 17, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,25,"1,688",68
"August 18, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,35,"2,275",65
"August 19, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,35,"1,663",48
"August 20, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,35,"1,488",43
"August 21, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,40,"1,200",30
"August 22, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,35,"1,750",50
"August 23, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,30,"2,025",68
"August 24, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,40,"2,700",68
"August 25, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,30,"1,500",50
"August 26, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,35,"1,400",40
"August 27, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,40,"1,200",30
"August 28, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,35,"1,575",45
"August 29, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,20,"1,400",70
"August 30, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,"2,100",70
"August 31, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,25,"1,313",53
"September 1, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,"1,275",43
"September 2, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,35,"1,138",33
"September 3, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,30,"1,800",60
"September 4, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,20,"1,500",75
"September 5, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,"2,325",78
"September 6, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,25,"1,563",63
"September 7, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,35,"1,925",55
"September 8, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,50,"2,250",45
"September 9, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,45,"3,600",80
"September 10, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,45,"3,600",80
"September 11, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,50,"4,000",80
"September 12, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,45,"2,925",65
"September 13, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,45,"2,700",60
"September 14, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,50,"2,500",50
"September 15, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,55,"4,813",88
"September 16, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,45,"3,713",83
"September 17, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,50,"4,125",83
"September 18, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,45,"4,388",98
"September 19, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,45,"2,588",58
"September 20, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,50,"2,875",58
"September 21, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,60,"5,100",85
"September 22, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,50,"4,000",80
"September 23, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,55,"4,400",80
"September 24, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,50,"4,875",98
"September 25, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,50,"2,625",53
"September 26, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,55,"2,888",53
"September 27, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,60,"4,650",78
"September 28, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,55,"3,988",73
"September 29, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,55,"3,713",68
"September 30, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,60,"4,350",73
"October 1, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,60,"2,700",45
"October 2, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,55,"2,475",45
"October 3, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,50,"3,375",68
"October 4, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,40,"2,500",63
"October 5, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,40,"2,500",63
"October 6, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,45,"2,588",58
"October 7, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,45,"1,913",43
"October 8, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,40,"1,600",40
"October 9, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,50,"2,875",58
"October 10, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,40,"2,900",73
"October 11, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,40,"2,900",73
"October 12, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,65,"4,225",65
"October 13, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,65,"3,250",50
"October 14, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,60,"2,850",48
"October 15, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,70,"4,725",68
"October 16, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,60,"4,950",83
"October 17, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,60,"4,950",83
"October 18, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,65,"4,713",73
"October 19, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,65,"3,738",58
"October 20, 2021",Men's Apparel,South,Sports Direct,Outlet,Texas,60,"3,150",53
"October 21, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,70,"5,425",78
"October 22, 2021",Men's Street Footwear,South,Foot Locker,Outlet,Texas,45,"1,913",43
"October 23, 2021",Men's Athletic Footwear,South,Foot Locker,Outlet,Texas,45,"1,013",23
"October 24, 2021",Women's Street Footwear,South,Foot Locker,Outlet,Texas,35,788,23
"October 25, 2021",Women's Athletic Footwear,South,Foot Locker,Outlet,Texas,40,300,8
"October 26, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,55,688,13
"October 27, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,45,"1,013",23
"October 28, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,"2,138",48
"October 29, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,563,13
"October 30, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,35,613,18
"October 31, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,40,200,5
"November 1, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,55,688,13
"November 2, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,45,"1,013",23
"November 3, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,"2,225",45
"November 4, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,750,15
"November 5, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,40,700,18
"November 6, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,113,3
"November 7, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,60,450,8
"November 8, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,50,875,18
"November 9, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,"2,250",45
"November 10, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,750,15
"November 11, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,40,600,15
"November 12, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,338,8
"November 13, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,60,450,8
"November 14, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,50,"1,000",20
"November 15, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"2,820",47
"November 16, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,050",18
"November 17, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,825,15
"November 18, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,550,10
"November 19, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,813,13
"November 20, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,"1,750",25
"November 21, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,65,"3,250",50
"November 22, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,500",25
"November 23, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,963,18
"November 24, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,825,15
"November 25, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,975,15
"November 26, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,"2,100",30
"November 27, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,65,"3,250",50
"November 28, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,800",30
"November 29, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,"1,238",23
"November 30, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,963,18
"December 1, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,"1,300",20
"December 2, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,"2,625",38
"December 3, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,65,"3,413",53
"December 4, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,800",30
"December 5, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,"1,238",23
"December 6, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,"1,100",20
"December 7, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,"1,138",18
"December 8, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,"2,450",35
"December 9, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,65,"3,088",48
"December 10, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,"1,375",28
"December 11, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,900,20
"December 12, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,788,18
"December 13, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,55,688,13
"December 14, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,350",23
"December 15, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"2,400",40
"December 16, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,"1,125",23
"December 17, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,625,13
"December 18, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,500,10
"December 19, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,60,600,10
"December 20, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,"1,463",23
"December 21, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,70,"2,625",38
"December 22, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,200",20
"December 23, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,170",20
"December 24, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,050",18
"December 25, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,"1,050",15
"December 26, 2021",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,75,"1,875",25
"December 27, 2021",Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,70,"3,325",48
"December 28, 2021",Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,650",28
"December 29, 2021",Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,350",23
"December 30, 2021",Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,"1,050",18
"December 31, 2021",Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,"1,225",18
"January 1, 2020",Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,75,"2,063",28
"January 2, 2020",Men's Street Footwear,Northeast,West Gear,Outlet,Pennsylvania,35,"1,575",45
"January 3, 2020",Men's Athletic Footwear,Northeast,West Gear,Outlet,Pennsylvania,45,"2,025",45
"January 4, 2020",Women's Street Footwear,Northeast,West Gear,Outlet,Pennsylvania,45,"2,025",45
"January 5, 2020",Women's Athletic Footwear,Northeast,West Gear,Outlet,Pennsylvania,45,"1,350",30
"January 6, 2020",Men's Apparel,West,West Gear,Outlet,Nevada,50,"1,250",25
"January 7, 2020",Women's Apparel,West,West Gear,Outlet,Nevada,45,"2,138",48
"January 8, 2020",Men's Street Footwear,West,West Gear,Outlet,Nevada,35,"1,838",53
"January 9, 2020",Men's Athletic Footwear,West,West Gear,Outlet,Nevada,45,"1,913",43
"January 10, 2020",Women's Street Footwear,West,West Gear,Outlet,Nevada,45,"1,913",43
"January 11, 2020",Women's Athletic Footwear,West,West Gear,Outlet,Nevada,45,"1,238",28
"January 12, 2020",Men's Apparel,West,West Gear,Outlet,Nevada,50,"1,000",20
"January 13, 2020",Women's Apparel,West,West Gear,Outlet,Nevada,45,"1,800",40
"January 14, 2020",Men's Street Footwear,West,West Gear,Outlet,Nevada,45,"2,475",55
"January 15, 2020",Men's Athletic Footwear,West,West Gear,Outlet,Nevada,55,"2,200",40
"January 16, 2020",Women's Street Footwear,West,West Gear,Outlet,Nevada,55,"2,200",40
"January 17, 2020",Women's Athletic Footwear,West,West Gear,Outlet,Nevada,55,"1,650",30
"January 18, 2020",Men's Apparel,West,West Gear,Outlet,Nevada,60,"1,050",18
"January 19, 2020",Women's Apparel,West,West Gear,Outlet,Nevada,55,"2,063",38
"January 20, 2020",Men's Street Footwear,West,West Gear,Outlet,Nevada,60,"3,300",55
